ID,DistrictsAndNeighbourhoods,Encoding_3,DistanceToSchool_64,Within3Km_65,Within5Km_66,Within10Km_67,DistanceToSchool_68,Within3Km_69,Within5Km_70,Within10Km_71,DistanceToSchool_72,Within3Km_73,Within5Km_74,Within10Km_75,DistanceToPublicGreenTotal_76,DistanceToParkOrPublicGarden_77,DistanceToRecreationalTerrain_78,DistanceToForest_79,DistanceToOpenNatTerrainTotal_80,DistanceToOpenDryNaturalTerrain_81,DistanceToOpenWetNaturalTerrain_82
17453,BU08800209,BU08800209,5.3,0.1,1.9,7.4,5.4,0.1,0.8,4.7,5.4,0.1,1.1,2.8,       .,       .,       .,       .,       .,       .,       .
17454,GM0351,GM0351,6.4,0.0,0.0,5.7,6.5,0.0,0.0,3.5,8.9,0.0,0.0,2.9,       .,       .,       .,       .,       .,       .,       .
17455,WK035100,WK035100,6.4,0.0,0.0,5.7,6.5,0.0,0.0,3.5,8.9,0.0,0.0,2.9,       .,       .,       .,       .,       .,       .,       .
17456,BU03510001,BU03510001,6.2,0.0,0.0,8.3,6.2,0.0,0.0,4.9,8.5,0.0,0.0,4.2,       .,       .,       .,       .,       .,       .,       .
17457,BU03510002,BU03510002,6.4,0.0,0.0,6.5,6.4,0.0,0.0,3.2,8.5,0.0,0.0,3.5,       .,       .,       .,       .,       .,       .,       .
17458,BU03510003,BU03510003,5.7,0.0,0.0,7.1,5.7,0.0,0.0,4.5,8.8,0.0,0.0,3.5,       .,       .,       .,       .,       .,       .,       .
17459,BU03510004,BU03510004,5.9,0.0,0.0,5.6,5.9,0.0,0.0,3.5,9.0,0.0,0.0,2.9,       .,       .,       .,       .,       .,       .,       .
17460,BU03510005,BU03510005,6.7,0.0,0.0,3.2,6.7,0.0,0.0,2.2,9.6,0.0,0.0,1.2,       .,       .,       .,       .,       .,       .,       .
17461,BU03510006,BU03510006,7.1,0.0,0.0,4.0,7.1,0.0,0.0,2.6,9.3,0.0,0.0,2.0,       .,       .,       .,       .,       .,       .,       .
17462,BU03510007,BU03510007,7.5,0.0,0.0,1.3,7.5,0.0,0.0,1.3,10.2,0.0,0.0,0.3,       .,       .,       .,       .,       .,       .,       .
17463,BU03510008,BU03510008,8.1,0.0,0.0,1.0,8.1,0.0,0.0,1.0,10.6,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17464,BU03510009,BU03510009,6.5,0.0,0.1,9.0,6.6,0.0,0.1,7.4,8.1,0.0,0.0,5.8,       .,       .,       .,       .,       .,       .,       .
17465,BU03510010,BU03510010,7.4,0.0,0.0,10.0,7.4,0.0,0.0,7.0,8.1,0.0,0.0,5.1,       .,       .,       .,       .,       .,       .,       .
17466,BU03510011,BU03510011,8.2,0.0,0.0,3.4,9.2,0.0,0.0,1.8,9.6,0.0,0.0,1.6,       .,       .,       .,       .,       .,       .,       .
17467,BU03510012,BU03510012,7.1,0.0,0.1,3.1,7.1,0.0,0.1,3.0,9.0,0.0,0.0,1.5,       .,       .,       .,       .,       .,       .,       .
17468,GM0479,GM0479,1.7,3.1,5.3,15.1,1.9,2.2,3.7,10.8,2.5,1.3,2.5,7.2,       .,       .,       .,       .,       .,       .,       .
17469,WK047911,WK047911,1.1,3.2,5.9,21.0,1.1,2.9,5.0,16.0,3.1,0.8,2.0,11.0,       .,       .,       .,       .,       .,       .,       .
17470,BU04791110,BU04791110,2.5,2.0,5.1,27.8,2.5,2.0,5.0,20.8,4.6,0.0,1.1,15.5,       .,       .,       .,       .,       .,       .,       .
17471,BU04791120,BU04791120,0.9,2.3,6.0,24.1,0.9,2.3,5.0,17.6,3.4,0.1,2.0,12.5,       .,       .,       .,       .,       .,       .,       .
17472,BU04791130,BU04791130,1.2,4.2,5.9,17.5,1.2,3.5,4.9,14.1,2.7,1.5,2.0,9.2,       .,       .,       .,       .,       .,       .,       .
17473,WK047912,WK047912,1.2,3.2,6.0,26.2,1.2,3.2,5.0,19.3,2.8,0.6,2.0,14.0,       .,       .,       .,       .,       .,       .,       .
17474,BU04791210,BU04791210,1.2,3.2,6.0,26.2,1.2,3.2,5.0,19.3,2.8,0.6,2.0,14.0,       .,       .,       .,       .,       .,       .,       .
17475,WK047913,WK047913,1.1,4.1,5.2,16.3,1.1,4.0,4.2,12.9,1.4,1.1,2.0,8.0,       .,       .,       .,       .,       .,       .,       .
17476,BU04791310,BU04791310,1.3,4.0,5.4,18.5,1.3,4.0,4.4,14.4,1.7,1.0,2.0,9.4,       .,       .,       .,       .,       .,       .,       .
17477,BU04791320,BU04791320,0.8,4.1,5.1,13.9,0.8,4.0,4.1,11.3,1.2,1.1,2.0,6.4,       .,       .,       .,       .,       .,       .,       .
17478,WK047914,WK047914,1.6,5.0,6.7,15.2,1.6,4.0,4.8,11.1,1.8,2.0,3.3,6.7,       .,       .,       .,       .,       .,       .,       .
17479,BU04791410,BU04791410,1.6,5.0,6.7,15.2,1.6,4.0,4.8,11.1,1.8,2.0,3.3,6.7,       .,       .,       .,       .,       .,       .,       .
17480,WK047915,WK047915,1.9,3.5,7.0,14.0,2.1,2.1,5.0,10.0,1.9,2.5,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17481,BU04791510,BU04791510,2.1,3.5,7.0,14.0,2.3,2.0,5.0,10.0,2.1,2.5,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17482,BU04791520,BU04791520,1.5,3.5,7.0,14.0,1.7,2.2,5.0,10.0,1.5,2.3,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17483,WK047916,WK047916,1.9,1.2,5.1,13.9,3.7,0.1,3.1,9.9,1.9,1.1,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17484,BU04791610,BU04791610,1.9,1.1,5.2,14.0,3.7,0.1,3.2,10.0,1.9,1.1,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17485,BU04791620,BU04791620,1.8,1.2,4.2,13.8,3.5,0.4,2.4,9.8,1.8,1.2,3.3,6.0,       .,       .,       .,       .,       .,       .,       .
17486,WK047921,WK047921,2.5,2.6,6.0,12.3,2.6,1.9,5.0,9.3,2.7,0.9,2.1,5.4,       .,       .,       .,       .,       .,       .,       .
17487,BU04792110,BU04792110,3.4,0.1,5.7,11.0,3.5,0.0,4.7,8.9,3.5,0.0,1.9,4.5,       .,       .,       .,       .,       .,       .,       .
17488,BU04792120,BU04792120,3.0,0.7,4.5,12.8,3.0,0.7,3.5,10.1,4.2,0.0,1.2,5.5,       .,       .,       .,       .,       .,       .,       .
17489,BU04792130,BU04792130,2.5,3.0,6.0,9.3,2.5,2.0,5.0,7.3,2.7,1.0,2.0,4.0,       .,       .,       .,       .,       .,       .,       .
17490,BU04792140,BU04792140,2.1,3.7,6.2,14.4,2.2,2.7,5.2,10.5,2.2,1.3,2.2,6.5,       .,       .,       .,       .,       .,       .,       .
17491,WK047922,WK047922,1.2,4.0,7.3,14.2,2.1,2.9,5.4,10.2,1.2,2.0,3.8,6.1,       .,       .,       .,       .,       .,       .,       .
17492,BU04792210,BU04792210,1.4,4.7,7.5,14.4,2.1,3.7,5.6,10.4,1.4,2.0,3.7,6.1,       .,       .,       .,       .,       .,       .,       .
17493,BU04792220,BU04792220,1.4,2.7,7.5,14.0,2.6,1.7,5.8,10.0,1.4,1.3,3.7,6.0,       .,       .,       .,       .,       .,       .,       .
17494,BU04792230,BU04792230,0.7,3.1,7.0,14.0,1.9,2.1,5.0,10.0,0.7,2.1,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17495,WK047923,WK047923,1.2,1.0,3.2,11.7,1.2,1.0,2.4,8.4,4.3,0.0,1.3,5.3,       .,       .,       .,       .,       .,       .,       .
17496,BU04792310,BU04792310,1.7,0.9,3.9,9.7,1.7,0.9,2.9,7.3,4.5,0.0,1.0,4.4,       .,       .,       .,       .,       .,       .,       .
17497,BU04792320,BU04792320,0.9,1.0,2.8,12.8,0.9,1.0,2.1,9.1,4.3,0.0,1.5,5.8,       .,       .,       .,       .,       .,       .,       .
17498,WK047931,WK047931,1.6,4.2,7.1,14.0,2.1,2.3,5.1,10.0,1.6,3.6,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17499,BU04793110,BU04793110,1.6,4.2,7.1,14.0,2.1,2.3,5.1,10.0,1.6,3.6,4.0,6.0,       .,       .,       .,       .,       .,       .,       .
17500,WK047932,WK047932,2.0,2.1,3.8,13.5,2.0,2.0,2.0,9.5,2.4,1.1,2.8,6.0,       .,       .,       .,       .,       .,       .,       .
17501,BU04793210,BU04793210,2.0,2.1,3.8,13.5,2.0,2.0,2.0,9.5,2.4,1.1,2.8,6.0,       .,       .,       .,       .,       .,       .,       .
17502,WK047941,WK047941,1.6,2.1,6.6,13.8,1.8,1.0,4.2,9.8,1.6,2.1,4.4,6.0,       .,       .,       .,       .,       .,       .,       .
17503,BU04794110,BU04794110,1.6,2.1,6.6,13.8,1.8,1.0,4.2,9.8,1.6,2.1,4.4,6.0,       .,       .,       .,       .,       .,       .,       .
17504,WK047942,WK047942,0.6,1.5,4.4,13.2,0.6,1.0,2.6,9.2,0.6,1.5,3.2,6.0,       .,       .,       .,       .,       .,       .,       .
17505,BU04794210,BU04794210,0.8,2.0,5.7,13.5,0.8,1.0,3.7,9.5,0.8,2.0,3.8,6.0,       .,       .,       .,       .,       .,       .,       .
17506,BU04794220,BU04794220,0.5,1.0,3.3,13.0,0.5,1.0,1.7,9.0,0.5,1.0,2.6,6.0,       .,       .,       .,       .,       .,       .,       .
17507,WK047951,WK047951,2.8,2.3,6.3,13.2,2.8,1.1,3.6,9.2,2.8,1.3,3.3,5.9,       .,       .,       .,       .,       .,       .,       .
17508,BU04795110,BU04795110,2.9,0.8,7.6,13.0,2.9,0.5,4.0,9.0,2.9,0.8,4.6,6.0,       .,       .,       .,       .,       .,       .,       .
17509,BU04795120,BU04795120,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17510,BU04795130,BU04795130,2.6,3.3,5.8,13.8,2.6,1.5,3.5,9.8,2.6,1.8,2.8,6.0,       .,       .,       .,       .,       .,       .,       .
17511,BU04795140,BU04795140,4.2,0.0,4.6,11.0,4.3,0.0,2.6,7.0,4.2,0.0,2.0,6.0,       .,       .,       .,       .,       .,       .,       .
17512,BU04795150,BU04795150,4.2,0.0,4.4,8.0,4.3,0.0,2.4,4.1,4.2,0.0,2.0,4.9,       .,       .,       .,       .,       .,       .,       .
17513,BU04795160,BU04795160,2.8,2.5,5.0,11.6,2.9,1.5,3.0,7.6,2.8,1.1,2.0,5.6,       .,       .,       .,       .,       .,       .,       .
17514,WK047961,WK047961,1.0,5.0,5.0,15.3,1.5,3.0,3.0,10.6,1.0,2.0,2.0,7.4,       .,       .,       .,       .,       .,       .,       .
17515,BU04796110,BU04796110,0.9,5.0,5.0,15.3,1.3,3.0,3.0,10.6,0.9,2.0,2.0,7.3,       .,       .,       .,       .,       .,       .,       .
17516,BU04796120,BU04796120,1.5,5.0,5.0,14.7,1.8,3.0,3.0,10.3,1.5,2.0,2.0,6.7,       .,       .,       .,       .,       .,       .,       .
17517,BU04796130,BU04796130,0.5,5.0,5.0,16.0,1.4,3.0,3.0,11.0,0.5,2.0,2.0,8.0,       .,       .,       .,       .,       .,       .,       .
17518,BU04796140,BU04796140,1.2,5.0,5.0,15.0,1.4,3.0,3.0,10.2,1.2,2.0,2.0,7.4,       .,       .,       .,       .,       .,       .,       .
17519,WK047962,WK047962,1.6,4.7,5.0,13.3,1.6,2.8,3.0,8.6,1.9,1.9,2.0,6.8,       .,       .,       .,       .,       .,       .,       .
17520,BU04796210,BU04796210,1.0,5.0,5.0,13.9,1.0,3.0,3.0,8.7,1.8,2.0,2.0,7.7,       .,       .,       .,       .,       .,       .,       .
17521,BU04796220,BU04796220,1.4,4.9,5.0,13.7,1.4,2.9,3.0,8.7,1.6,2.0,2.0,7.2,       .,       .,       .,       .,       .,       .,       .
17522,BU04796230,BU04796230,3.0,2.4,5.0,11.4,3.1,1.2,3.0,7.6,3.0,1.2,2.0,5.3,       .,       .,       .,       .,       .,       .,       .
17523,BU04796240,BU04796240,2.3,4.7,5.0,12.4,2.4,2.8,3.0,8.4,2.3,2.0,2.0,5.4,       .,       .,       .,       .,       .,       .,       .
17524,WK047971,WK047971,4.0,0.1,3.6,12.9,4.0,0.1,2.3,8.4,4.9,0.0,1.2,5.9,       .,       .,       .,       .,       .,       .,       .
17525,BU04797110,BU04797110,5.8,0.0,0.1,10.4,5.9,0.0,0.1,7.0,6.6,0.0,0.0,5.1,       .,       .,       .,       .,       .,       .,       .
17526,BU04797120,BU04797120,3.6,0.2,4.4,13.4,3.6,0.2,2.9,8.6,4.5,0.0,1.5,6.1,       .,       .,       .,       .,       .,       .,       .
17527,BU04797130,BU04797130,5.2,0.0,1.2,15.5,5.4,0.0,0.9,11.2,5.6,0.0,0.3,7.3,       .,       .,       .,       .,       .,       .,       .
17528,WK047972,WK047972,1.3,4.8,5.0,14.3,1.3,3.0,3.0,9.4,2.4,1.8,2.0,6.7,       .,       .,       .,       .,       .,       .,       .
17529,BU04797210,BU04797210,1.4,4.9,5.0,15.0,1.4,3.0,3.0,10.0,2.3,1.9,2.0,7.0,       .,       .,       .,       .,       .,       .,       .
17530,BU04797220,BU04797220,0.4,5.0,5.0,15.0,0.4,3.0,3.0,10.1,1.4,2.0,2.0,7.0,       .,       .,       .,       .,       .,       .,       .
17531,BU04797230,BU04797230,1.3,4.7,5.0,13.8,1.3,3.0,3.0,8.9,2.5,1.7,2.0,6.5,       .,       .,       .,       .,       .,       .,       .
17532,WK047981,WK047981,4.7,0.0,1.3,13.7,4.7,0.0,1.2,9.8,5.1,0.0,0.6,5.9,       .,       .,       .,       .,       .,       .,       .
17533,BU04798110,BU04798110,5.6,0.0,0.0,13.8,5.6,0.0,0.0,9.9,6.6,0.0,0.0,6.0,       .,       .,       .,       .,       .,       .,       .
17534,BU04798120,BU04798120,4.9,0.0,0.5,13.3,4.9,0.0,0.5,9.7,6.3,0.0,0.0,5.6,       .,       .,       .,       .,       .,       .,       .
17535,BU04798130,BU04798130,5.0,0.0,0.6,13.1,5.0,0.0,0.6,9.1,5.1,0.0,0.6,6.0,       .,       .,       .,       .,       .,       .,       .
17536,BU04798140,BU04798140,4.2,0.0,2.2,14.2,4.2,0.0,2.1,10.2,4.2,0.0,1.1,6.0,       .,       .,       .,       .,       .,       .,       .
17537,BU04798150,BU04798150,6.0,0.0,0.0,11.0,6.0,0.0,0.0,7.0,6.0,0.0,0.0,6.0,       .,       .,       .,       .,       .,       .,       .
17538,GM0297,GM0297,3.2,1.9,2.5,4.1,3.2,1.9,2.5,4.1,4.8,0.5,0.6,0.9,       .,       .,       .,       .,       .,       .,       .
17539,WK029700,WK029700,0.9,4.0,4.0,4.0,0.9,4.0,4.0,4.0,1.5,1.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17540,BU02970000,BU02970000,1.4,4.0,4.0,4.0,1.4,4.0,4.0,4.0,2.0,1.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17541,BU02970001,BU02970001,0.8,4.0,4.0,4.0,0.8,4.0,4.0,4.0,1.6,1.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17542,BU02970002,BU02970002,0.5,4.0,4.0,4.0,0.5,4.0,4.0,4.0,0.6,1.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17543,BU02970007,BU02970007,1.0,4.0,4.0,4.0,1.0,4.0,4.0,4.0,1.9,1.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17544,BU02970008,BU02970008,2.1,2.2,4.0,4.0,2.1,2.2,4.0,4.0,3.9,0.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17545,BU02970009,BU02970009,1.0,3.9,4.0,4.0,1.0,3.9,4.0,4.0,1.1,0.9,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17546,WK029701,WK029701,5.7,0.0,0.3,3.9,5.7,0.0,0.3,3.9,9.8,0.0,0.0,0.5,       .,       .,       .,       .,       .,       .,       .
17547,BU02970100,BU02970100,6.7,0.0,0.0,3.8,6.7,0.0,0.0,3.8,10.4,0.0,0.0,0.2,       .,       .,       .,       .,       .,       .,       .
17548,BU02970101,BU02970101,5.0,0.0,0.6,2.0,5.0,0.0,0.6,2.0,12.1,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17549,BU02970102,BU02970102,3.7,0.0,1.0,3.9,3.7,0.0,1.0,3.9,9.3,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17550,BU02970103,BU02970103,6.7,0.0,0.0,5.9,6.7,0.0,0.0,5.9,7.7,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17551,BU02970104,BU02970104,4.3,0.0,0.9,2.7,4.3,0.0,0.9,2.7,10.1,0.0,0.0,0.5,       .,       .,       .,       .,       .,       .,       .
17552,BU02970105,BU02970105,4.6,0.0,0.7,3.3,4.6,0.0,0.7,3.3,9.7,0.0,0.0,0.7,       .,       .,       .,       .,       .,       .,       .
17553,BU02970106,BU02970106,4.7,0.1,0.5,2.1,4.7,0.1,0.5,2.1,11.7,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17554,BU02970107,BU02970107,6.6,0.0,0.0,2.7,6.6,0.0,0.0,2.7,10.5,0.0,0.0,0.3,       .,       .,       .,       .,       .,       .,       .
17555,BU02970108,BU02970108,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17556,BU02970109,BU02970109,6.5,0.0,0.0,5.4,6.5,0.0,0.0,5.4,7.7,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17557,WK029702,WK029702,3.6,0.7,2.8,4.3,3.6,0.7,2.8,4.3,3.9,0.3,0.8,1.0,       .,       .,       .,       .,       .,       .,       .
17558,BU02970200,BU02970200,5.0,0.0,0.6,4.0,5.0,0.0,0.6,4.0,5.2,0.0,0.2,1.0,       .,       .,       .,       .,       .,       .,       .
17559,BU02970201,BU02970201,3.2,0.5,4.0,4.0,3.2,0.5,4.0,4.0,3.8,0.0,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17560,BU02970202,BU02970202,7.0,0.0,0.0,5.0,7.0,0.0,0.0,5.0,7.0,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17561,BU02970203,BU02970203,2.6,1.1,3.8,4.1,2.6,1.1,3.8,4.1,2.6,0.7,1.0,1.0,       .,       .,       .,       .,       .,       .,       .
17562,BU02970204,BU02970204,4.9,0.0,0.8,4.9,4.9,0.0,0.8,4.9,4.9,0.0,0.8,1.0,       .,       .,       .,       .,       .,       .,       .
17563,BU02970207,BU02970207,6.3,0.0,0.1,5.0,6.3,0.0,0.1,5.0,6.8,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17564,BU02970208,BU02970208,3.6,1.1,3.3,4.0,3.6,1.1,3.3,4.0,4.2,0.3,0.7,1.0,       .,       .,       .,       .,       .,       .,       .
17565,BU02970209,BU02970209,3.6,0.8,2.2,4.7,3.6,0.8,2.2,4.7,3.6,0.3,0.9,1.0,       .,       .,       .,       .,       .,       .,       .
17566,WK029703,WK029703,7.2,0.0,0.0,4.7,7.2,0.0,0.0,4.7,9.1,0.0,0.0,0.9,       .,       .,       .,       .,       .,       .,       .
17567,BU02970300,BU02970300,7.2,0.0,0.0,4.8,7.2,0.0,0.0,4.8,9.1,0.0,0.0,1.0,       .,       .,       .,       .,       .,       .,       .
17568,BU02970301,BU02970301,5.7,0.0,0.0,1.0,5.7,0.0,0.0,1.0,10.9,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17569,BU02970309,BU02970309,7.1,0.0,0.0,4.6,7.1,0.0,0.0,4.6,9.1,0.0,0.0,0.9,       .,       .,       .,       .,       .,       .,       .
17570,GM0473,GM0473,1.5,1.1,1.5,15.0,1.5,1.1,1.3,8.7,6.6,0.0,0.3,8.3,       .,       .,       .,       .,       .,       .,       .
17571,WK047301,WK047301,1.9,1.0,1.0,11.8,1.9,1.0,1.0,6.4,7.4,0.0,0.0,6.5,       .,       .,       .,       .,       .,       .,       .
17572,BU04730101,BU04730101,1.9,1.0,1.0,13.4,1.9,1.0,1.0,7.6,7.4,0.0,0.0,6.8,       .,       .,       .,       .,       .,       .,       .
17573,BU04730102,BU04730102,1.7,1.0,1.0,13.3,1.7,1.0,1.0,7.2,7.2,0.0,0.0,7.1,       .,       .,       .,       .,       .,       .,       .
17574,BU04730103,BU04730103,1.6,1.0,1.0,13.7,1.6,1.0,1.0,7.2,7.0,0.0,0.0,7.5,       .,       .,       .,       .,       .,       .,       .
17575,BU04730104,BU04730104,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17576,BU04730105,BU04730105,2.3,1.0,1.0,9.4,2.3,1.0,1.0,4.9,7.7,0.0,0.0,5.5,       .,       .,       .,       .,       .,       .,       .
17577,BU04730106,BU04730106,2.7,1.0,1.0,7.7,2.7,1.0,1.0,4.3,8.1,0.0,0.0,4.4,       .,       .,       .,       .,       .,       .,       .
17578,BU04730107,BU04730107,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17579,WK047302,WK047302,1.0,1.0,1.3,17.1,1.0,1.0,1.3,10.2,6.4,0.0,0.0,9.4,       .,       .,       .,       .,       .,       .,       .
17580,BU04730201,BU04730201,1.6,1.0,1.0,13.1,1.6,1.0,1.0,6.6,7.0,0.0,0.0,7.4,       .,       .,       .,       .,       .,       .,       .
17581,BU04730202,BU04730202,1.9,1.0,1.0,11.6,1.9,1.0,1.0,5.6,7.2,0.0,0.0,7.0,       .,       .,       .,       .,       .,       .,       .
17582,BU04730203,BU04730203,0.9,1.0,1.4,17.6,0.9,1.0,1.4,10.7,6.3,0.0,0.0,9.7,       .,       .,       .,       .,       .,       .,       .
17583,BU04730204,BU04730204,0.7,1.0,2.6,20.4,0.7,1.0,2.6,13.4,5.0,0.0,0.5,11.4,       .,       .,       .,       .,       .,       .,       .
17584,BU04730205,BU04730205,0.8,1.0,1.4,18.1,0.8,1.0,1.4,11.1,6.2,0.0,0.0,10.0,       .,       .,       .,       .,       .,       .,       .
17585,BU04730206,BU04730206,1.2,1.0,1.0,16.9,1.2,1.0,1.0,9.9,6.6,0.0,0.0,9.1,       .,       .,       .,       .,       .,       .,       .
17586,WK047303,WK047303,2.1,2.0,7.0,21.0,2.1,2.0,4.0,14.0,3.4,0.0,4.0,12.0,       .,       .,       .,       .,       .,       .,       .
17587,BU04730301,BU04730301,2.1,2.0,7.0,21.0,2.1,2.0,4.0,14.0,3.4,0.0,4.0,12.0,       .,       .,       .,       .,       .,       .,       .
17588,BU04730302,BU04730302,2.2,2.0,7.0,21.0,2.2,2.0,4.0,14.0,3.4,0.0,4.0,12.0,       .,       .,       .,       .,       .,       .,       .
17589,WK047304,WK047304,1.4,1.0,4.1,20.2,1.4,1.0,3.2,13.3,4.8,0.0,1.5,11.3,       .,       .,       .,       .,       .,       .,       .
17590,BU04730401,BU04730401,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17591,BU04730402,BU04730402,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .,       .
17592,BU04730403,BU04730403,0.6,1.0,3.1,20.5,0.6,1.0,3.1,13.5,4.8,0.0,0.6,11.5,       .,       .,       .,       .,       .,       .,       .
17593,BU04730404,BU04730404,2.4,0.9,5.4,19.8,2.5,0.9,3.4,13.0,4.7,0.0,2.5,11.1,       .,       .,       .,       .,       .,       .,       .
17594,GM0050,GM0050,2.4,1.5,1.8,2.0,2.4,1.5,1.8,2.0,14.3,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17595,WK005000,WK005000,2.4,1.5,1.8,2.0,2.4,1.5,1.8,2.0,14.3,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17596,BU00500000,BU00500000,1.1,2.0,2.0,2.0,1.1,2.0,2.0,2.0,14.9,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17597,BU00500001,BU00500001,1.3,2.0,2.0,2.0,1.3,2.0,2.0,2.0,14.3,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
17598,BU00500002,BU00500002,1.1,2.0,2.0,2.0,1.1,2.0,2.0,2.0,15.7,0.0,0.0,0.0,       .,       .,       .,       .,       .,       .,       .
